"lsoa01","access01","access11","access01_exp","access11_exp"
"E01018567",238431,262946,4717.13095632829,5121.52374675181
"E01018568",230062,253288,4001.1531914327,4477.28977317513
"E01018569",392437,432266.64,777.754883380209,928.318631673639
"E01018570",393880,435136.6,1547.4445011963,1889.77526744469
"E01018571",385392,424242.6,870.715083450693,1066.38443812141
"E01018572",294265,325424,2435.21241596452,2722.64448428364
"E01018573",292437,321402,2258.73509139252,2550.73950912455
"E01018574",294172,324520,2678.05416148112,3090.2361741073
"E01018575",227255,244189,2428.88979038872,2721.33927978893
"E01018576",224369,241522,1759.1019905109,2052.20401898627
"E01018577",219672,234786,2026.05230520051,2336.53334129375
"E01018578",218798,234737,2297.22638121731,2632.92934989728
"E01018579",215762,229967,2286.2198909019,2647.62602771498
"E01018580",247486,273983,4920.42092945306,5051.10833630476
"E01018581",207965,227883,952.571955296943,936.382141929413
"E01018582",388184,443323,3392.86376523192,3940.40407334031
"E01018583",406452,464653,4638.9906565079,5443.80818360957
"E01018584",374992,428458,4102.78382664955,4763.08202704029
"E01018585",269855,293130,1233.4641104316,1252.16216603802
"E01018586",256484,278351,1295.90135095734,1403.04327640887
"E01018587",303346,333253,1306.51751211952,1238.27809254431
"E01018588",329204,366221,3559.65530462884,4055.28752008328
"E01018589",313303,348293,2859.82855353697,3251.73534636208
"E01018590",314634,350534,2371.0244115128,2672.18680232051
"E01018591",92457,100394,1267.34762850085,1239.16483498877
"E01018592",585541,661197,4275.31614714941,5120.75391870785
"E01018593",474520,539365,5291.948563339,6406.89305199845
"E01018594",571989,642908,4194.39977365915,5016.92308486558
"E01018595",492686,556170,4614.10902184996,5486.85726763864
"E01018596",412659,472001,4605.24462965887,5489.31955720961
"E01018597",118610,127924,1106.17420404189,1048.10420740148
"E01018598",242473,273908,472.385254382973,788.848777404977
"E01018599",312903,361154,361.962677575587,406.35823136375
"E01018600",332775,371499,4192.05524176828,4638.67113860235
"E01018601",339285,379176,4826.00539381956,5344.58274987925
"E01018602",359663,414062,6554.65017534462,7487.88056320457
"E01018603",204109,226111,3125.09226452136,2973.1793060766
"E01018604",205522,229000,3333.58379145681,3159.40462845447
"E01018605",219952,242175,3226.99048184126,2971.9864278876
"E01018606",219299,240876,4348.99817116173,4052.02785486196
"E01018607",195993,217073,2576.35063579884,2672.72172989985
"E01018608",207648,228996,4018.90953023463,3318.10556833898
"E01018609",215106,241558,5131.92870100312,2867.51638898548
"E01018610",220347,245808,4549.25442702689,3116.86577178155
"E01018611",224210,253461,3950.91737474693,2669.42426494748
"E01018612",414501,471790,4327.96343910173,5103.09844139137
"E01018613",406806,464213,4685.27305438813,5460.97017524757
"E01018614",163559,171556,5318.04502431617,5563.35373055439
"E01018615",143939,153624,9275.85901210252,8944.02060245009
"E01018616",147106,156065,8094.37042939105,8058.85786044112
"E01018617",177814,187788,6223.0140294918,6325.73564905515
"E01018618",176730,185701,3842.00217531658,4096.4150182736
"E01018619",172952,181507,2495.34499905372,2610.85137573816
"E01018620",179044,187262,4632.38230648715,4898.04630944437
"E01018621",162982,170898,3664.90904952268,3843.90225285679
"E01018622",137164,145545,10901.765648336,10144.1430620333
"E01018623",127726,135260,9274.71152075177,8772.02415580163
"E01018624",132123,140057,13247.5832320396,11870.943226295
"E01018625",125362,133000,10757.8565977953,9860.69708061936
"E01018626",127942,136531,7649.09504376097,7308.14759248596
"E01018627",125340,133679,8148.45567255911,7611.53879403448
"E01018628",127078,134037,4480.0110100715,4453.69889079393
"E01018629",146494,156297,7815.0077475708,7657.10046635476
"E01018630",146649,154809,5965.64218059717,6219.91968469638
"E01018631",150965,160721,5862.44688574828,6509.29325123021
"E01018632",125919,137677,7947.65254897681,7691.44643392474
"E01018633",123753,135409,5553.59435846082,5495.46474285659
"E01018634",119300,129275,3982.02434627016,4002.89687796098
"E01018635",123767,131801,9390.34193693462,8634.29047192784
"E01018636",110365,116461,5667.96517969181,5516.92659147427
"E01018637",106435,112846,4791.50909989037,4742.17655609414
"E01018638",105540,112016,3880.16950948768,3935.56534067046
"E01018639",114889,121793,7108.60892197851,6574.93743380189
"E01018640",113166,120299,6667.34823029027,6261.97867557115
"E01018641",201901,210149,3973.9959080209,4401.8708150879
"E01018642",198279,206948,4821.80010296299,5143.71046086691
"E01018643",204023,214441,3591.43538890428,4046.8209205893
"E01018644",169234,178156,5717.46596947556,5990.71100363299
"E01018645",131049,140248,4868.89222188783,4957.90314168076
"E01018646",125011,133747,3403.06352785179,3531.10898568829
"E01018647",135399,144476,4263.48690803501,4418.59816631971
"E01018648",330499,377379,1480.56540135454,1696.29309042376
"E01018649",312669,349460,873.015974308423,901.526964731621
"E01018650",281661,316538,1746.06250258211,1168.45450140233
"E01018651",497307,565084,3248.39441050547,3658.50483508338
"E01018652",376566,431823,4263.84156747661,4781.36998901741
"E01018653",338663,378626,3494.33730709223,3917.9307508302
"E01018654",172535,194194,1546.24388879681,4437.02137850788
"E01018655",360223,403960,2370.90146772529,2824.38644422166
"E01018656",333209,376908,1977.19617681556,2291.64627015793
"E01018657",331031,375076,1882.34191312628,2151.15217529719
"E01018658",322246,366007,1676.71625830462,1921.57883910939
"E01018659",373437,419263,2022.23421230049,2343.33488972883
"E01018660",325333,369243,1586.37753465085,1802.96749507274
"E01018661",329739,364925,1036.59306958477,1224.91510270819
"E01018662",404598,458026,2352.19026823255,2378.64761832896
"E01018663",365396,411998,2183.70316255529,2488.0912285622
"E01018664",386859,439168,2343.79253984202,2642.44396772815
"E01018665",398532,452625,2409.70217636311,2615.29944025125
"E01018666",231596,252548,1784.54672431105,1904.74069813829
"E01018667",255820,278043,1752.66374144927,1672.77295208859
"E01018668",255030,280360,2441.75998059931,2501.41462235026
"E01018669",171253,181986,1206.81662163285,1379.23411845228
"E01018670",101260,106813,1109.55292445578,1364.94806974632
"E01018671",159320,173845,1255.29989558805,1459.33789174642
"E01018672",162773,177996,1135.86983228913,1306.33440018549
"E01018673",158929,173296,1462.56010768285,1664.88641394965
"E01018674",157988,172616,1461.89900905454,1702.51914556707
"E01018675",177830,196765,1063.81608357158,1256.00813874671
"E01018676",97835,112955,976.371404935558,816.184533544324
"E01018677",98506,113606,658.409706411641,635.862910261277
"E01018678",95334,108938,870.314264680271,958.288308102854
"E01018679",95169,109459,854.110268474873,930.720553815533
"E01018680",104993,122170,1661.64153001436,1773.13309012647
"E01018681",101186,119096,1311.2928707691,1473.10517428786
"E01018682",97643,115382,1263.954731036,1502.18053242954
"E01018683",89691,105778,1722.11409023761,2117.81946028382
"E01018684",183554,197733,552.080929796933,609.481028433403
"E01018685",228014,257303,1824.00452946942,1823.82562175113
"E01018686",223901,249580,1797.38695222595,1794.40706153109
"E01018687",212292,237744,1447.15063810245,1470.32112289452
"E01018688",223677,250124,2097.27583127823,2054.47957038547
"E01018689",220008,250084,1574.92825407015,1562.65465168846
"E01018690",213757,239480,1351.93525429798,1423.47743330315
"E01018691",105506,122064,2547.71116171939,3259.35859417678
"E01018692",90077,108114,1040.85634433159,1124.99157333902
"E01018693",105958,123818,1822.8801739894,2207.83128776738
"E01018694",103597,120734,1895.90585655162,2370.61261378942
"E01018695",184298,202739,715.267354304174,1040.35874669093
"E01018696",195079,215751,691.125219360985,870.772849305178
"E01018697",188933,209717,852.744944260477,1105.08098777806
"E01018698",183109,205078,552.464597858615,752.43173552628
"E01018699",98115,115524,2837.90382482968,3273.80730839041
"E01018700",99551,117422,2508.8978887497,3045.35246731494
"E01018701",92955,109048,2788.95099495723,3252.33229876069
"E01018702",93899,109533,2051.86241364262,2520.48123072459
"E01018703",104191,121869,3742.09641397261,4032.58182427713
"E01018704",128445,143631,1904.86752253341,2309.45365989048
"E01018705",155677,173009,1050.46600156494,1168.33869319391
"E01018706",111659,126354,1523.76886462321,1872.12641870568
"E01018707",111173,124664,543.848635940668,638.929987830722
"E01018708",179065,200953,844.024417022139,959.061464888138
"E01018709",113505,128622,4024.44646587759,4111.04605608167
"E01018710",111803,127121,3450.41208864546,3732.07999498943
"E01018711",113204,129035,3162.28246869434,3455.73388084424
"E01018712",113566,128743,4355.62321193881,4325.72627645052
"E01018713",117089,132318,4010.56899602713,4069.9615726402
"E01018714",108335,124008,6586.87621564113,5986.41812157717
"E01018715",103965,119935,4398.97603077845,5021.40524846409
"E01018716",102068,118191,4587.9724304908,4975.7292994179
"E01018717",107160,123135,5104.69722077624,5091.79398143828
"E01018718",98682,114459,4968.33657164183,7197.56076136875
"E01018719",94444,109509,4234.03223666804,5261.26735630929
"E01018720",93367,108984,3882.56668449063,5134.99384668962
"E01018721",217925,241485,861.936336861233,994.838247374483
"E01018722",91595,102355,1246.69621272414,1239.74437558859
"E01018723",63657,76594,843.099947852127,1140.33082819479
"E01018724",65784,78969,919.834285461418,1214.80890270088
"E01018725",93364,106824,512.872413169825,650.498661767976
"E01018726",145008,162824,1039.39584462626,1210.26240532336
"E01018727",137765,155072,1048.85457772739,1196.26944553067
"E01018728",139434,154595,1264.87205695725,1484.9914232884
"E01018729",132909,148939,1159.5350179707,1369.39976334919
"E01018730",107450,128786,2985.92624668076,3703.5936104256
"E01018731",107034,128627,3517.93578962577,4133.61253377143
"E01018732",107048,128230,3530.17906683188,4463.0188777642
"E01018733",109018,130106,3557.75312489557,3130.61401810973
"E01018734",105347,126243,3668.08421216959,3653.13895608957
"E01018735",107205,128734,3217.22757980579,3237.67759788024
"E01018736",105353,122639,2332.75051610822,3854.45987093595
"E01018737",105370,122897,1845.36016304125,3849.22772686963
"E01018738",105729,123094,2204.65946351741,3356.61582807432
"E01018739",107031,124907,2338.96588192146,3162.31706715046
"E01018740",106213,124320,1635.56994112094,2041.80021230232
"E01018741",106213,124320,2280.46086653649,2931.45676980381
"E01018742",108497,127130,1572.1104028394,1920.29872464742
"E01018743",101998,122385,2734.11595139562,3338.99907020173
"E01018744",104869,122424,2193.92234484028,3505.73970533198
"E01018745",107195,128045,2812.3632638543,3977.70240861737
"E01018746",104093,124704,3683.39659777865,4415.5139633098
"E01018747",105037,125971,4114.69791797063,4237.05218888137
"E01018748",107013,127908,3832.03292791376,3735.98826739904
"E01018749",105227,125841,4574.12311626836,4437.5179389271
"E01018750",33516,40413,1161.45345417672,1592.86977304067
"E01018751",33962,40201,1433.61127294443,1877.00820224611
"E01018752",33191,38722,1744.94582410933,2349.31095473982
"E01018753",42648,45816,398.393600654518,557.092232272108
"E01018754",60860,67831,472.042824180916,541.326299999117
"E01018755",66277,74142,515.272911176723,574.938816205337
"E01018756",88478,92344,383.085756821184,466.735840961746
"E01018757",69192,71893,425.304900800281,452.313112899898
"E01018758",21740,24563,1098.81340908568,1223.90537098158
"E01018759",16756,19319,438.776758201823,466.749105269481
"E01018760",16271,18755,352.654231506513,346.985570790416
"E01018761",15732,17996,407.269261269382,394.82079749008
"E01018762",14258,16313,458.798283002714,466.896486535749
"E01018763",124303,136459,282.627422356425,375.191078207808
"E01018764",137492,149881,522.848014917531,613.61645684001
"E01018765",108116,118745,583.443229045171,609.002801376866
"E01018766",37673,40944,495.442036444757,636.815247133954
"E01018767",16675,19629,2422.73996297794,3036.34164197875
"E01018768",17032,20056,1824.75427812079,2426.466006291
"E01018769",16675,19629,2342.04658077512,3015.0461339737
"E01018770",17378,20382,1893.82597193656,2182.91866152001
"E01018771",16675,19629,2437.85322146945,2857.2278977772
"E01018772",17123,20128,1629.46735828711,1932.91519982899
"E01018773",12088,14003,913.433626734458,958.816078650737
"E01018774",12246,14107,746.937458254103,838.745974132147
"E01018775",12666,14672,885.43234894811,1006.22331086143
"E01018776",12088,14003,1110.60180623606,1162.32815961162
"E01018777",21640,26265,525.577983023158,515.244634193518
"E01018778",21718,25875,691.591128699514,694.284654169666
"E01018779",19453,23843,536.015596646429,611.353967299908
"E01018780",130244,140233,1151.74674452887,1281.35582444522
"E01018781",129423,139340,1036.11479855445,1168.66578073512
"E01018782",16211,20591,421.278539227176,507.071456508048
"E01018783",15808,20203,494.396158087782,572.979896220599
"E01018784",21192,24141,356.186472748672,490.064606330281
"E01018785",96941,103688,472.810475711746,579.331163801785
"E01018786",135243,146132,2035.98594193562,2395.87179525053
"E01018787",134830,145552,2147.99595027949,2462.6950525915
"E01018788",135049,145962,1942.40604088968,2251.55504394934
"E01018789",135691,146823,2335.89024924618,2696.87489317935
"E01018790",135691,146823,2323.98083960968,2736.20913299457
"E01018791",135975,147167,2548.48784192134,2882.87159505297
"E01018792",136654,147923,2258.84087050266,2661.44056603205
"E01018793",136654,147923,2610.5644447447,3013.31163365616
"E01018794",134916,145837,1875.74633376614,2183.31080387372
"E01018795",134493,145435,1552.79974111848,1784.45280992795
"E01018796",134235,145028,1771.32153395213,2071.63434311699
"E01018797",136893,147458,4805.85169553034,4512.69398289818
"E01018798",136893,147458,4319.56654104419,4101.56832986305
"E01018799",136893,147458,4134.17214391885,3935.6512801338
"E01018800",131457,141711,3239.47573979924,2944.88957445471
"E01018801",131457,141711,3308.13715448273,2606.37196986964
"E01018802",131457,141711,3166.2909888689,2824.58706527478
"E01018803",43884,53707,3139.50988346377,3596.12612458306
"E01018804",47166,57373,3879.09220246676,4349.95003062222
"E01018805",45858,55987,3444.96763586866,3961.56985089912
"E01018806",49648,60958,3583.48393234456,4037.8517647481
"E01018807",54868,67182,7326.95423050822,7942.32638475738
"E01018808",55230,67607,7346.74895549529,8244.7716029891
"E01018809",56035,68659,9899.09721738386,10772.7151364447
"E01018810",55230,67607,7611.68517763296,8815.77490117207
"E01018811",56089,68554,2234.61832799536,2580.40546142252
"E01018812",54791,67217,2764.85781339841,3181.05027447551
"E01018813",52726,64565,1710.22975159467,1988.04148701129
"E01018814",61151,74304,3073.5192712312,3552.39026161702
"E01018815",46124,56385,394.865867311982,600.521720910845
"E01018816",56815,69141,423.844491291734,532.232207213273
"E01018817",63727,76544,831.600480119446,1162.37215431881
"E01018818",60313,73626,713.967046595376,965.077003151836
"E01018819",65048,78415,1949.43886183327,3197.15439305661
"E01018820",63464,76293,758.240271607358,922.328990478146
"E01018821",62900,75448,980.50851177774,1220.8076864512
