"TTWA11NM","lsoa01","weight"
"Southend","E01021915",1
"Southend","E01021916",1
"Southend","E01021917",1
"Southend","E01021918",1
"Southend","E01021919",1
"Southend","E01021920",1
"Southend","E01021921",1
"Southend","E01021922",1
"Southend","E01021923",1
"Southend","E01021924",1
"Southend","E01021925",1
"Southend","E01021926",1
"Southend","E01021927",1
"Southend","E01021928",1
"Southend","E01021929",1
"Southend","E01021930",1
"Southend","E01021931",1
"Southend","E01021932",1
"Southend","E01021933",1
"Southend","E01021934",1
"Southend","E01021935",1
"Southend","E01021936",1
"Southend","E01021937",1
"Southend","E01021938",1
"Southend","E01021939",1
"Southend","E01021940",1
"Southend","E01021941",1
"Southend","E01021942",1
"Southend","E01021943",1
"Southend","E01021944",1
"Southend","E01021945",1
"Southend","E01021946",1
"Southend","E01021947",1
"Southend","E01021948",1
"Southend","E01021949",1
"Southend","E01021950",1
"Southend","E01021951",1
"Southend","E01021952",1
"Southend","E01021953",1
"Southend","E01021954",1
"Southend","E01021955",1
"Southend","E01021956",1
"Southend","E01021957",1
"Southend","E01021958",1
"Southend","E01021959",1
"Southend","E01021960",1
"Southend","E01021961",1
"Southend","E01021962",1
"Southend","E01021963",1
"Southend","E01021964",1
"Southend","E01021965",1
"Southend","E01021966",1
"St Austell and Newquay","E01018766",1
"St Austell and Newquay","E01018845",1
"St Austell and Newquay","E01018847",1
"St Austell and Newquay","E01018848",1
"St Austell and Newquay","E01018849",1
"St Austell and Newquay","E01018850",1
"St Austell and Newquay","E01018927",1
"St Austell and Newquay","E01018928",1
"St Austell and Newquay","E01018929",1
"St Austell and Newquay","E01018930",1
"St Austell and Newquay","E01018931",1
"St Austell and Newquay","E01018932",1
"St Austell and Newquay","E01018933",1
"St Austell and Newquay","E01018934",1
"St Austell and Newquay","E01018935",1
"St Austell and Newquay","E01018944",1
"St Austell and Newquay","E01018945",1
"St Austell and Newquay","E01019013",1
"St Austell and Newquay","E01019014",1
"St Austell and Newquay","E01019015",1
"St Austell and Newquay","E01019016",1
"St Austell and Newquay","E01019017",1
"St Austell and Newquay","E01019018",1
"St Austell and Newquay","E01019019",1
"St Austell and Newquay","E01019020",1
"St Austell and Newquay","E01019021",1
"St Austell and Newquay","E01019022",1
"St Austell and Newquay","E01019023",1
"St Austell and Newquay","E01019024",1
"St Austell and Newquay","E01019025",1
"St Austell and Newquay","E01019026",1
"St Austell and Newquay","E01019027",1
"St Austell and Newquay","E01019028",1
"St Austell and Newquay","E01019029",1
"St Austell and Newquay","E01019030",1
"St Austell and Newquay","E01019031",1
"St Austell and Newquay","E01019032",1
"St Austell and Newquay","E01019033",1
"St Austell and Newquay","E01019034",1
"St Austell and Newquay","E01019035",1
"St Austell and Newquay","E01019036",1
"St Austell and Newquay","E01019037",1
"St Austell and Newquay","E01019038",1
"St Austell and Newquay","E01019039",1
"St Austell and Newquay","E01019040",1
"St Austell and Newquay","E01019041",1
"St Austell and Newquay","E01019042",1
"St Austell and Newquay","E01019043",1
"St Austell and Newquay","E01019044",1
"St Austell and Newquay","E01019045",1
"St Austell and Newquay","E01019046",1
"St Austell and Newquay","E01019047",1
"St Austell and Newquay","E01019048",1
"St Austell and Newquay","E01019049",1
"St Austell and Newquay","E01019050",1
"St Austell and Newquay","E01019051",1
"St Austell and Newquay","E01019052",1
"St Austell and Newquay","E01019053",1
"St Austell and Newquay","E01019054",1
"St Austell and Newquay","E01019055",1
"St Austell and Newquay","E01019056",1
"St Austell and Newquay","E01019057",1
"St Austell and Newquay","E01019058",1
"St Austell and Newquay","E01019059",1
"St Austell and Newquay","E01019060",1
"St Austell and Newquay","E01019061",1
"St Austell and Newquay","E01019062",1
"St Austell and Newquay","E01019063",1
"St Austell and Newquay","E01019064",1
"St Austell and Newquay","E01019065",1
"St Austell and Newquay","E01019066",1
"St Austell and Newquay","E01019067",1
"St Austell and Newquay","E01019068",1
"St Austell and Newquay","E01019069",1
"St Austell and Newquay","E01019070",1
"St Austell and Newquay","E01019071",1
"St Austell and Newquay","E01019072",1
"St Austell and Newquay","E01019073",1
"St Austell and Newquay","E01019074",1
"St Austell and Newquay","E01019075",1
"St Austell and Newquay","E01019076",1
"Stafford","E01029345",1
"Stafford","E01029346",1
"Stafford","E01029347",1
"Stafford","E01029348",1
"Stafford","E01029368",1
"Stafford","E01029369",1
"Stafford","E01029370",1
"Stafford","E01029371",1
"Stafford","E01029372",1
"Stafford","E01029373",1
"Stafford","E01029374",1
"Stafford","E01029401",1
"Stafford","E01029402",1
"Stafford","E01029403",1
"Stafford","E01029404",1
"Stafford","E01029498",1
"Stafford","E01029655",1
"Stafford","E01029656",1
"Stafford","E01029657",1
"Stafford","E01029658",1
"Stafford","E01029659",1
"Stafford","E01029660",1
"Stafford","E01029683",1
"Stafford","E01029684",1
"Stafford","E01029685",1
"Stafford","E01029686",1
"Stafford","E01029687",1
"Stafford","E01029688",1
"Stafford","E01029689",1
"Stafford","E01029690",1
"Stafford","E01029691",1
"Stafford","E01029692",1
"Stafford","E01029693",1
"Stafford","E01029694",1
"Stafford","E01029695",1
"Stafford","E01029696",1
"Stafford","E01029697",1
"Stafford","E01029698",1
"Stafford","E01029699",1
"Stafford","E01029700",1
"Stafford","E01029701",1
"Stafford","E01029706",1
"Stafford","E01029707",1
"Stafford","E01029708",1
"Stafford","E01029709",1
"Stafford","E01029710",1
"Stafford","E01029711",1
"Stafford","E01029712",1
"Stafford","E01029713",1
"Stafford","E01029714",1
"Stafford","E01029715",1
"Stafford","E01029716",1
"Stafford","E01029717",1
"Stafford","E01029718",1
"Stafford","E01029719",1
"Stafford","E01029720",1
"Stafford","E01029721",1
"Stafford","E01029722",1
"Stafford","E01029723",1
"Stafford","E01029724",1
"Stafford","E01029725",1
"Stafford","E01029726",1
"Stafford","E01029727",1
"Stafford","E01029728",1
"Stafford","E01029729",1
"Stafford","E01029730",1
"Stafford","E01029731",1
"Stafford","E01029732",1
"Stafford","E01029733",1
"Stafford","E01029734",1
"Stafford","E01029735",1
"Stafford","E01029736",1
"Stafford","E01029737",1
"Stafford","E01029738",1
"Stafford","E01029739",1
"Stafford","E01029740",1
"Stafford","E01029741",1
"Stafford","E01029742",1
"Stafford","E01029743",1
"Stafford","E01029744",1
"Stafford","E01029745",1
"Stafford","E01029746",1
"Stafford","E01029747",1
"Stafford","E01029749",1
"Stafford","E01029750",1
"Stafford","E01029751",1
"Stafford","E01029752",1
"Stafford","E01029753",1
"Stafford","E01029754",1
"Stafford","E01029755",1
"Stafford","E01029756",1
"Stafford","E01029757",1
"Stafford","E01029758",1
"Stafford","E01029759",1
"Stafford","E01029760",1
"Stevenage and Welwyn Garden City","E01017376",1
"Stevenage and Welwyn Garden City","E01017377",1
"Stevenage and Welwyn Garden City","E01017378",1
"Stevenage and Welwyn Garden City","E01017381",1
"Stevenage and Welwyn Garden City","E01017382",1
"Stevenage and Welwyn Garden City","E01017383",1
"Stevenage and Welwyn Garden City","E01017384",1
"Stevenage and Welwyn Garden City","E01017385",1
"Stevenage and Welwyn Garden City","E01017386",1
"Stevenage and Welwyn Garden City","E01017387",1
"Stevenage and Welwyn Garden City","E01017388",1
"Stevenage and Welwyn Garden City","E01017389",1
"Stevenage and Welwyn Garden City","E01017390",1
"Stevenage and Welwyn Garden City","E01017391",1
"Stevenage and Welwyn Garden City","E01017392",1
"Stevenage and Welwyn Garden City","E01017393",1
"Stevenage and Welwyn Garden City","E01017413",1
"Stevenage and Welwyn Garden City","E01017414",1
"Stevenage and Welwyn Garden City","E01017415",1
"Stevenage and Welwyn Garden City","E01017425",1
"Stevenage and Welwyn Garden City","E01017437",1
"Stevenage and Welwyn Garden City","E01017438",1
"Stevenage and Welwyn Garden City","E01017439",1
"Stevenage and Welwyn Garden City","E01017440",1
"Stevenage and Welwyn Garden City","E01017442",1
"Stevenage and Welwyn Garden City","E01017443",1
"Stevenage and Welwyn Garden City","E01017444",1
"Stevenage and Welwyn Garden City","E01017446",1
"Stevenage and Welwyn Garden City","E01017447",1
"Stevenage and Welwyn Garden City","E01017448",1
"Stevenage and Welwyn Garden City","E01017449",1
"Stevenage and Welwyn Garden City","E01023467",1
"Stevenage and Welwyn Garden City","E01023485",1
"Stevenage and Welwyn Garden City","E01023486",1
"Stevenage and Welwyn Garden City","E01023508",1
"Stevenage and Welwyn Garden City","E01023509",1
"Stevenage and Welwyn Garden City","E01023521",1
"Stevenage and Welwyn Garden City","E01023522",1
"Stevenage and Welwyn Garden City","E01023584",1
"Stevenage and Welwyn Garden City","E01023585",1
"Stevenage and Welwyn Garden City","E01023586",1
"Stevenage and Welwyn Garden City","E01023587",1
"Stevenage and Welwyn Garden City","E01023588",1
"Stevenage and Welwyn Garden City","E01023589",1
"Stevenage and Welwyn Garden City","E01023590",1
"Stevenage and Welwyn Garden City","E01023591",1
"Stevenage and Welwyn Garden City","E01023592",1
"Stevenage and Welwyn Garden City","E01023593",1
"Stevenage and Welwyn Garden City","E01023594",1
"Stevenage and Welwyn Garden City","E01023595",1
"Stevenage and Welwyn Garden City","E01023596",1
"Stevenage and Welwyn Garden City","E01023599",1
"Stevenage and Welwyn Garden City","E01023600",1
"Stevenage and Welwyn Garden City","E01023601",1
"Stevenage and Welwyn Garden City","E01023602",1
"Stevenage and Welwyn Garden City","E01023603",1
"Stevenage and Welwyn Garden City","E01023604",1
"Stevenage and Welwyn Garden City","E01023605",1
"Stevenage and Welwyn Garden City","E01023606",1
"Stevenage and Welwyn Garden City","E01023607",1
"Stevenage and Welwyn Garden City","E01023608",1
"Stevenage and Welwyn Garden City","E01023609",1
"Stevenage and Welwyn Garden City","E01023610",1
"Stevenage and Welwyn Garden City","E01023611",1
"Stevenage and Welwyn Garden City","E01023612",1
"Stevenage and Welwyn Garden City","E01023613",1
"Stevenage and Welwyn Garden City","E01023614",1
"Stevenage and Welwyn Garden City","E01023615",1
"Stevenage and Welwyn Garden City","E01023616",1
"Stevenage and Welwyn Garden City","E01023617",1
"Stevenage and Welwyn Garden City","E01023618",1
"Stevenage and Welwyn Garden City","E01023619",1
"Stevenage and Welwyn Garden City","E01023620",1
"Stevenage and Welwyn Garden City","E01023621",1
"Stevenage and Welwyn Garden City","E01023622",1
"Stevenage and Welwyn Garden City","E01023623",1
"Stevenage and Welwyn Garden City","E01023625",1
"Stevenage and Welwyn Garden City","E01023626",1
"Stevenage and Welwyn Garden City","E01023627",1
"Stevenage and Welwyn Garden City","E01023628",1
"Stevenage and Welwyn Garden City","E01023629",1
"Stevenage and Welwyn Garden City","E01023630",1
"Stevenage and Welwyn Garden City","E01023631",1
"Stevenage and Welwyn Garden City","E01023632",1
"Stevenage and Welwyn Garden City","E01023633",1
"Stevenage and Welwyn Garden City","E01023634",1
"Stevenage and Welwyn Garden City","E01023635",1
"Stevenage and Welwyn Garden City","E01023636",1
"Stevenage and Welwyn Garden City","E01023637",1
"Stevenage and Welwyn Garden City","E01023638",1
"Stevenage and Welwyn Garden City","E01023639",1
"Stevenage and Welwyn Garden City","E01023640",1
"Stevenage and Welwyn Garden City","E01023641",1
"Stevenage and Welwyn Garden City","E01023642",1
"Stevenage and Welwyn Garden City","E01023643",1
"Stevenage and Welwyn Garden City","E01023644",1
"Stevenage and Welwyn Garden City","E01023645",1
"Stevenage and Welwyn Garden City","E01023646",1
"Stevenage and Welwyn Garden City","E01023647",1
"Stevenage and Welwyn Garden City","E01023648",1
"Stevenage and Welwyn Garden City","E01023649",1
"Stevenage and Welwyn Garden City","E01023650",1
"Stevenage and Welwyn Garden City","E01023651",1
"Stevenage and Welwyn Garden City","E01023652",1
"Stevenage and Welwyn Garden City","E01023653",1
"Stevenage and Welwyn Garden City","E01023663",1
"Stevenage and Welwyn Garden City","E01023750",1
"Stevenage and Welwyn Garden City","E01023751",1
"Stevenage and Welwyn Garden City","E01023752",1
"Stevenage and Welwyn Garden City","E01023753",1
"Stevenage and Welwyn Garden City","E01023754",1
"Stevenage and Welwyn Garden City","E01023755",1
"Stevenage and Welwyn Garden City","E01023756",1
"Stevenage and Welwyn Garden City","E01023757",1
"Stevenage and Welwyn Garden City","E01023758",1
"Stevenage and Welwyn Garden City","E01023759",1
"Stevenage and Welwyn Garden City","E01023760",1
"Stevenage and Welwyn Garden City","E01023761",1
"Stevenage and Welwyn Garden City","E01023762",1
"Stevenage and Welwyn Garden City","E01023763",1
"Stevenage and Welwyn Garden City","E01023764",1
"Stevenage and Welwyn Garden City","E01023765",1
"Stevenage and Welwyn Garden City","E01023766",1
"Stevenage and Welwyn Garden City","E01023767",1
"Stevenage and Welwyn Garden City","E01023768",1
"Stevenage and Welwyn Garden City","E01023769",1
"Stevenage and Welwyn Garden City","E01023770",1
"Stevenage and Welwyn Garden City","E01023771",1
"Stevenage and Welwyn Garden City","E01023772",1
"Stevenage and Welwyn Garden City","E01023773",1
"Stevenage and Welwyn Garden City","E01023774",1
"Stevenage and Welwyn Garden City","E01023775",1
"Stevenage and Welwyn Garden City","E01023776",1
"Stevenage and Welwyn Garden City","E01023777",1
"Stevenage and Welwyn Garden City","E01023778",1
"Stevenage and Welwyn Garden City","E01023779",1
"Stevenage and Welwyn Garden City","E01023780",1
"Stevenage and Welwyn Garden City","E01023781",1
"Stevenage and Welwyn Garden City","E01023782",1
"Stevenage and Welwyn Garden City","E01023783",1
"Stevenage and Welwyn Garden City","E01023784",1
"Stevenage and Welwyn Garden City","E01023785",1
"Stevenage and Welwyn Garden City","E01023786",1
"Stevenage and Welwyn Garden City","E01023787",1
"Stevenage and Welwyn Garden City","E01023788",1
"Stevenage and Welwyn Garden City","E01023789",1
"Stevenage and Welwyn Garden City","E01023790",1
"Stevenage and Welwyn Garden City","E01023791",1
"Stevenage and Welwyn Garden City","E01023792",1
"Stevenage and Welwyn Garden City","E01023793",1
"Stevenage and Welwyn Garden City","E01023794",1
"Stevenage and Welwyn Garden City","E01023795",1
"Stevenage and Welwyn Garden City","E01023796",1
"Stevenage and Welwyn Garden City","E01023797",1
"Stevenage and Welwyn Garden City","E01023798",1
"Stevenage and Welwyn Garden City","E01023799",1
"Stevenage and Welwyn Garden City","E01023800",1
"Stevenage and Welwyn Garden City","E01023801",1
"Stevenage and Welwyn Garden City","E01023910",1
"Stevenage and Welwyn Garden City","E01023912",1
"Stevenage and Welwyn Garden City","E01023913",1
"Stevenage and Welwyn Garden City","E01023914",1
"Stevenage and Welwyn Garden City","E01023915",1
"Stevenage and Welwyn Garden City","E01023916",1
"Stevenage and Welwyn Garden City","E01023917",1
"Stevenage and Welwyn Garden City","E01023918",1
"Stevenage and Welwyn Garden City","E01023919",1
"Stevenage and Welwyn Garden City","E01023920",1
"Stevenage and Welwyn Garden City","E01023921",1
"Stevenage and Welwyn Garden City","E01023922",1
"Stevenage and Welwyn Garden City","E01023923",1
"Stevenage and Welwyn Garden City","E01023924",1
"Stevenage and Welwyn Garden City","E01023925",1
"Stevenage and Welwyn Garden City","E01023926",1
"Stevenage and Welwyn Garden City","E01023927",1
"Stevenage and Welwyn Garden City","E01023928",1
"Stevenage and Welwyn Garden City","E01023929",1
"Stevenage and Welwyn Garden City","E01023930",1
"Stevenage and Welwyn Garden City","E01023931",1
"Stevenage and Welwyn Garden City","E01023932",1
"Stevenage and Welwyn Garden City","E01023933",1
"Stevenage and Welwyn Garden City","E01023934",1
"Stevenage and Welwyn Garden City","E01023935",1
"Stevenage and Welwyn Garden City","E01023936",1
"Stevenage and Welwyn Garden City","E01023937",1
"Stevenage and Welwyn Garden City","E01023938",1
