"","lsoa01cd","fua"
"31988","E01031988",NA
"31989","E01031989",NA
"31990","E01031990",NA
"31991","E01031991",NA
"31992","E01031992",NA
"31993","E01031993",NA
"31994","E01031994",NA
"31995","E01031995",NA
"31996","E01031996",NA
"31997","E01031997",NA
"31998","E01031998",NA
"31999","E01031999",NA
"32000","E01032000",NA
"32001","E01032001",NA
"32002","E01032002",NA
"32003","E01032003",NA
"32004","E01032004",NA
"32005","E01032005",NA
"32006","E01032006",NA
"32007","E01032007",NA
"32008","E01032008",NA
"32009","E01032009",NA
"32010","E01032010",NA
"32011","E01032011",NA
"32012","E01032012",NA
"32013","E01032013",NA
"32014","E01032014",NA
"32015","E01032015",NA
"32016","E01032016",NA
"32017","E01032017",NA
"32018","E01032018",NA
"32019","E01032019",NA
"32020","E01032020",NA
"32021","E01032021",NA
"32022","E01032022",NA
"32023","E01032023",NA
"32024","E01032024",NA
"32025","E01032025",NA
"32026","E01032026",NA
"32027","E01032027",NA
"32028","E01032028",NA
"32029","E01032029",NA
"32030","E01032030",NA
"32031","E01032031",NA
"32032","E01032032",NA
"32033","E01032033",NA
"32034","E01032034",NA
"32035","E01032035",NA
"32036","E01032036",NA
"32037","E01032037",NA
"32038","E01032038",NA
"32039","E01032039",NA
"32040","E01032040",NA
"32041","E01032041",NA
"32042","E01032042",NA
"32043","E01032043",NA
"32044","E01032044",NA
"32045","E01032045",NA
"32046","E01032046",NA
"32047","E01032047",NA
"32048","E01032048",NA
"32049","E01032049",NA
"32050","E01032050",NA
"32051","E01032051",NA
"32052","E01032052",NA
"32053","E01032053",NA
"32054","E01032054",NA
"32055","E01032055",NA
"32056","E01032056",NA
"32057","E01032057",NA
"32058","E01032058",NA
"32059","E01032059",NA
"32060","E01032060",NA
"32061","E01032061",NA
"32062","E01032062",NA
"32063","E01032063",NA
"32064","E01032064",NA
"32065","E01032065",NA
"32066","E01032066",NA
"32067","E01032067",NA
"32068","E01032068",NA
"32069","E01032069",NA
"32070","E01032070",NA
"32071","E01032071",NA
"32072","E01032072",NA
"32073","E01032073",NA
"32074","E01032074",NA
"32075","E01032075",NA
"32076","E01032076",NA
"32077","E01032077",NA
"32078","E01032078",NA
"32079","E01032079",NA
"32080","E01032080",NA
"32081","E01032081",NA
"32082","E01032082",NA
"32083","E01032083",NA
"32084","E01032084",NA
"32085","E01032085",NA
"32086","E01032086",NA
"32087","E01032087",NA
"32088","E01032088",NA
"32089","E01032089",NA
"32090","E01032090",NA
"32091","E01032091",NA
"32092","E01032092",NA
"32093","E01032093",NA
"32094","E01032094",NA
"32095","E01032095",NA
"32096","E01032096",NA
"32097","E01032097",NA
"32098","E01032098",NA
"32099","E01032099",NA
"32100","E01032100",NA
"32101","E01032101",NA
"32102","E01032102",NA
"32103","E01032103",NA
"32104","E01032104",NA
"32105","E01032105",NA
"32106","E01032106",NA
"32107","E01032107",NA
"32108","E01032108",NA
"32109","E01032109",NA
"32110","E01032110",NA
"32111","E01032111",NA
"32112","E01032112",NA
"32113","E01032113",NA
"32114","E01032114",NA
"32115","E01032115",NA
"32116","E01032116",NA
"32117","E01032117",NA
"32118","E01032118",NA
"32119","E01032119",NA
"32120","E01032120",NA
"32121","E01032121",NA
"32122","E01032122","West Midlands urban area"
"32123","E01032123","West Midlands urban area"
"32124","E01032124","West Midlands urban area"
"32125","E01032125","West Midlands urban area"
"32126","E01032126","West Midlands urban area"
"32127","E01032127","West Midlands urban area"
"32128","E01032128","West Midlands urban area"
"32129","E01032129","West Midlands urban area"
"32130","E01032130","West Midlands urban area"
"32131","E01032131","West Midlands urban area"
"32132","E01032132","West Midlands urban area"
"32133","E01032133","West Midlands urban area"
"32134","E01032134","West Midlands urban area"
"32135","E01032135","West Midlands urban area"
"32136","E01032136","West Midlands urban area"
"32137","E01032137","West Midlands urban area"
"32138","E01032138","West Midlands urban area"
"32139","E01032139","West Midlands urban area"
"32140","E01032140","West Midlands urban area"
"32141","E01032141","West Midlands urban area"
"32142","E01032142","West Midlands urban area"
"32143","E01032143","West Midlands urban area"
"32144","E01032144","West Midlands urban area"
"32145","E01032145","West Midlands urban area"
"32146","E01032146","West Midlands urban area"
"32147","E01032147","West Midlands urban area"
"32148","E01032148","West Midlands urban area"
"32149","E01032149","West Midlands urban area"
"32150","E01032150","West Midlands urban area"
"32151","E01032151","West Midlands urban area"
"32152","E01032152","West Midlands urban area"
"32153","E01032153","West Midlands urban area"
"32154","E01032154","West Midlands urban area"
"32155","E01032155","West Midlands urban area"
"32156","E01032156","West Midlands urban area"
"32157","E01032157","West Midlands urban area"
"32158","E01032158","West Midlands urban area"
"32159","E01032159","West Midlands urban area"
"32160","E01032160","West Midlands urban area"
"32161","E01032161","West Midlands urban area"
"32162","E01032162","West Midlands urban area"
"32163","E01032163","West Midlands urban area"
"32164","E01032164","West Midlands urban area"
"32165","E01032165","West Midlands urban area"
"32166","E01032166","West Midlands urban area"
"32167","E01032167","West Midlands urban area"
"32168","E01032168","West Midlands urban area"
"32169","E01032169","West Midlands urban area"
"32170","E01032170","West Midlands urban area"
"32171","E01032171","West Midlands urban area"
"32172","E01032172","West Midlands urban area"
"32173","E01032173","West Midlands urban area"
"32174","E01032174","West Midlands urban area"
"32175","E01032175","West Midlands urban area"
"32176","E01032176","West Midlands urban area"
"32177","E01032177","West Midlands urban area"
"32178","E01032178","West Midlands urban area"
"32179","E01032179","Worcester"
"32180","E01032180","Worcester"
"32181","E01032181","Worcester"
"32182","E01032182","Worcester"
"32183","E01032183","Worcester"
"32184","E01032184","Worcester"
"32185","E01032185","Worcester"
"32186","E01032186","Worcester"
"32187","E01032187","Worcester"
"32188","E01032188","Worcester"
"32189","E01032189","Worcester"
"32190","E01032190","Worcester"
"32191","E01032191","Worcester"
"32192","E01032192","Worcester"
"32193","E01032193","Worcester"
"32194","E01032194","Worcester"
"32195","E01032195","Worcester"
"32196","E01032196","Worcester"
"32197","E01032197","Worcester"
"32198","E01032198","Worcester"
"32199","E01032199","Worcester"
"32200","E01032200","Worcester"
"32201","E01032201","Worcester"
"32202","E01032202","Worcester"
"32203","E01032203","Worcester"
"32204","E01032204","Worcester"
"32205","E01032205","Worcester"
"32206","E01032206","Worcester"
"32207","E01032207","Worcester"
"32208","E01032208","Worcester"
"32209","E01032209","Worcester"
"32210","E01032210","Worcester"
"32211","E01032211","Worcester"
"32212","E01032212","Worcester"
"32213","E01032213","Worcester"
"32214","E01032214","Worcester"
"32215","E01032215","Worcester"
"32216","E01032216","Worcester"
"32217","E01032217","Worcester"
"32218","E01032218","Worcester"
"32219","E01032219","Worcester"
"32220","E01032220","Worcester"
"32221","E01032221","Worcester"
"32222","E01032222","Worcester"
"32223","E01032223","Worcester"
"32224","E01032224",NA
"32225","E01032225",NA
"32226","E01032226",NA
"32227","E01032227",NA
"32228","E01032228",NA
"32229","E01032229",NA
"32230","E01032230",NA
"32231","E01032231",NA
"32232","E01032232",NA
"32233","E01032233",NA
"32234","E01032234",NA
"32235","E01032235",NA
"32236","E01032236",NA
"32237","E01032237",NA
"32238","E01032238",NA
"32239","E01032239",NA
"32240","E01032240",NA
"32241","E01032241",NA
"32242","E01032242",NA
"32243","E01032243",NA
"32244","E01032244",NA
"32245","E01032245",NA
"32246","E01032246",NA
"32247","E01032247",NA
"32248","E01032248",NA
"32249","E01032249",NA
"32250","E01032250",NA
"32251","E01032251",NA
"32252","E01032252",NA
"32253","E01032253",NA
"32254","E01032254",NA
"32255","E01032255",NA
"32256","E01032256",NA
"32257","E01032257",NA
"32258","E01032258",NA
"32259","E01032259",NA
"32260","E01032260",NA
"32261","E01032261",NA
"32262","E01032262",NA
"32263","E01032263",NA
"32264","E01032264",NA
"32265","E01032265",NA
"32266","E01032266",NA
"32267","E01032267",NA
"32268","E01032268",NA
"32269","E01032269",NA
"32270","E01032270",NA
"32271","E01032271",NA
"32272","E01032272",NA
"32273","E01032273",NA
"32274","E01032274",NA
"32275","E01032275",NA
"32276","E01032276",NA
"32277","E01032277",NA
"32278","E01032278",NA
"32279","E01032279","Worcester"
"32280","E01032280","Worcester"
"32281","E01032281","Worcester"
"32282","E01032282","Worcester"
"32283","E01032283","Worcester"
"32284","E01032284","Worcester"
"32285","E01032285","Worcester"
"32286","E01032286","Worcester"
"32287","E01032287","Worcester"
"32288","E01032288","Worcester"
"32289","E01032289","Worcester"
"32290","E01032290","Worcester"
"32291","E01032291","Worcester"
"32292","E01032292","Worcester"
"32293","E01032293","Worcester"
"32294","E01032294","Worcester"
"32295","E01032295","Worcester"
"32296","E01032296","Worcester"
"32297","E01032297","Worcester"
"32298","E01032298","Worcester"
"32299","E01032299","Worcester"
"32300","E01032300","Worcester"
"32301","E01032301","Worcester"
"32302","E01032302","Worcester"
"32303","E01032303","Worcester"
"32304","E01032304","Worcester"
"32305","E01032305","Worcester"
"32306","E01032306","Worcester"
"32307","E01032307","Worcester"
"32308","E01032308","Worcester"
"32309","E01032309","Worcester"
"32310","E01032310","Worcester"
"32311","E01032311","Worcester"
"32312","E01032312","Worcester"
"32313","E01032313","Worcester"
"32314","E01032314","Worcester"
"32315","E01032315","Worcester"
"32316","E01032316","Worcester"
"32317","E01032317","Worcester"
"32318","E01032318","Worcester"
"32319","E01032319","Worcester"
"32320","E01032320","Worcester"
"32321","E01032321","Worcester"
"32322","E01032322","Worcester"
"32323","E01032323","Worcester"
"32324","E01032324","Worcester"
"32325","E01032325","Worcester"
"32326","E01032326","Worcester"
"32327","E01032327","Worcester"
"32328","E01032328","Worcester"
"32329","E01032329","Worcester"
"32330","E01032330","Worcester"
"32331","E01032331","Worcester"
"32332","E01032332","Worcester"
"32333","E01032333","Worcester"
"32334","E01032334","Worcester"
"32335","E01032335","Worcester"
"32336","E01032336","Worcester"
"32337","E01032337","Worcester"
"32338","E01032338","Worcester"
"32339","E01032339","Worcester"
"32340","E01032340",NA
"32341","E01032341",NA
"32342","E01032342",NA
"32343","E01032343",NA
"32344","E01032344",NA
"32345","E01032345",NA
"32346","E01032346",NA
"32347","E01032347",NA
"32348","E01032348",NA
"32349","E01032349",NA
"32350","E01032350",NA
"32351","E01032351",NA
"32352","E01032352",NA
"32353","E01032353",NA
"32354","E01032354",NA
"32355","E01032355",NA
"32356","E01032356",NA
"32357","E01032357",NA
"32358","E01032358",NA
"32359","E01032359",NA
"32360","E01032360",NA
"32361","E01032361",NA
"32362","E01032362",NA
"32363","E01032363",NA
"32364","E01032364",NA
"32365","E01032365",NA
"32366","E01032366",NA
"32367","E01032367",NA
"32368","E01032368",NA
"32369","E01032369",NA
"32370","E01032370",NA
"32371","E01032371",NA
"32372","E01032372",NA
"32373","E01032373",NA
"32374","E01032374",NA
"32375","E01032375",NA
"32376","E01032376",NA
"32377","E01032377",NA
"32378","E01032378",NA
"32379","E01032379",NA
"32380","E01032380",NA
"32381","E01032381",NA
"32382","E01032382",NA
"32383","E01032383",NA
"32384","E01032384",NA
"32385","E01032385",NA
"32386","E01032386",NA
"32387","E01032387",NA
"32388","E01032388",NA
"32389","E01032389",NA
"32390","E01032390",NA
"32391","E01032391",NA
"32392","E01032392",NA
"32393","E01032393",NA
"32394","E01032394",NA
"32395","E01032395",NA
"32396","E01032396",NA
"32397","E01032397",NA
"32398","E01032398",NA
"32399","E01032399",NA
"32400","E01032400",NA
"32401","E01032401",NA
"32402","E01032402",NA
"32403","E01032403",NA
"32404","E01032404",NA
"32405","E01032405",NA
"32406","E01032406",NA
"32407","E01032407",NA
"32408","E01032408",NA
"32409","E01032409",NA
"32410","E01032410",NA
"32411","E01032411",NA
"32412","E01032412",NA
"32413","E01032413",NA
"32414","E01032414",NA
"32415","E01032415",NA
"32416","E01032416",NA
"32417","E01032417",NA
"32418","E01032418",NA
"32419","E01032419",NA
"32420","E01032420",NA
"32421","E01032421",NA
"32422","E01032422",NA
"32423","E01032423",NA
"32424","E01032424",NA
"32425","E01032425",NA
"32426","E01032426",NA
"32427","E01032427",NA
"32428","E01032428",NA
"32429","E01032429",NA
"32430","E01032430",NA
"32431","E01032431",NA
"32432","E01032432",NA
"32433","E01032433",NA
"32434","E01032434",NA
"32435","E01032435",NA
"32436","E01032436",NA
"32437","E01032437",NA
"32438","E01032438",NA
"32439","E01032439",NA
"32440","E01032440",NA
"32441","E01032441",NA
"32442","E01032442",NA
"32443","E01032443",NA
"32444","E01032444",NA
"32445","E01032445",NA
"32446","E01032446",NA
"32447","E01032447",NA
"32448","E01032448",NA
"32449","E01032449",NA
"32450","E01032450",NA
"32451","E01032451",NA
"32452","E01032452",NA
"32453","E01032453",NA
"32454","E01032454",NA
"32455","E01032455",NA
"32456","E01032456",NA
"32457","E01032457",NA
"32458","E01032458",NA
"32459","E01032459",NA
"32460","E01032460",NA
"32461","E01032461",NA
"32462","E01032462",NA
"32463","E01032463",NA
"32464","E01032464",NA
"32465","E01032465",NA
"32466","E01032466",NA
"32467","E01032467",NA
"32468","E01032468",NA
"32469","E01032469",NA
"32470","E01032470",NA
"32471","E01032471",NA
"32472","E01032472",NA
"32473","E01032473",NA
"32474","E01032474",NA
"32475","E01032475",NA
"32476","E01032476",NA
"32477","E01032477",NA
"32478","E01032478",NA
"32479","E01032479",NA
"32480","E01032480",NA
"32481","E01032481",NA
"32482","E01032482",NA
"32483","W01000001",NA
"32484","W01000002",NA
"32485","W01000003",NA
"32486","W01000004",NA
"32487","W01000005",NA
"32488","W01000006",NA
"32489","W01000007",NA
"32490","W01000008",NA
"32491","W01000009",NA
"32492","W01000010",NA
"32493","W01000011",NA
"32494","W01000012",NA
"32495","W01000013",NA
"32496","W01000014",NA
"32497","W01000015",NA
"32498","W01000016",NA
"32499","W01000017",NA
"32500","W01000018",NA
"32501","W01000019",NA
"32502","W01000020",NA
"32503","W01000021",NA
"32504","W01000022",NA
"32505","W01000023",NA
"32506","W01000024",NA
"32507","W01000025",NA
"32508","W01000026",NA
"32509","W01000027",NA
"32510","W01000028",NA
"32511","W01000029",NA
"32512","W01000030",NA
"32513","W01000031",NA
"32514","W01000032",NA
"32515","W01000033",NA
"32516","W01000034",NA
"32517","W01000035",NA
"32518","W01000036",NA
"32519","W01000037",NA
"32520","W01000038",NA
"32521","W01000039",NA
"32522","W01000040",NA
"32523","W01000041",NA
"32524","W01000042",NA
"32525","W01000043",NA
"32526","W01000044",NA
"32527","W01000045",NA
"32528","W01000046",NA
"32529","W01000047",NA
"32530","W01000048",NA
"32531","W01000049",NA
"32532","W01000050",NA
"32533","W01000051",NA
"32534","W01000052",NA
"32535","W01000053",NA
"32536","W01000054",NA
"32537","W01000055",NA
"32538","W01000056",NA
"32539","W01000057",NA
"32540","W01000058",NA
"32541","W01000059",NA
"32542","W01000060",NA
"32543","W01000061",NA
"32544","W01000062",NA
"32545","W01000063",NA
"32546","W01000064",NA
"32547","W01000065",NA
"32548","W01000066",NA
"32549","W01000067",NA
"32550","W01000068",NA
"32551","W01000069",NA
"32552","W01000070",NA
"32553","W01000071",NA
"32554","W01000072",NA
"32555","W01000073",NA
"32556","W01000074",NA
"32557","W01000075",NA
"32558","W01000076",NA
"32559","W01000077",NA
"32560","W01000078",NA
"32561","W01000079",NA
"32562","W01000080",NA
"32563","W01000081",NA
"32564","W01000082",NA
"32565","W01000083",NA
"32566","W01000084",NA
"32567","W01000085",NA
"32568","W01000086",NA
"32569","W01000087",NA
"32570","W01000088",NA
"32571","W01000089",NA
"32572","W01000090",NA
"32573","W01000091",NA
"32574","W01000092",NA
"32575","W01000093",NA
"32576","W01000094",NA
"32577","W01000095",NA
"32578","W01000096",NA
"32579","W01000097",NA
"32580","W01000098",NA
"32581","W01000099",NA
"32582","W01000100",NA
"32583","W01000101",NA
"32584","W01000102",NA
"32585","W01000103",NA
"32586","W01000104",NA
"32587","W01000105",NA
"32588","W01000106",NA
"32589","W01000107",NA
"32590","W01000108",NA
"32591","W01000109",NA
"32592","W01000110",NA
"32593","W01000111",NA
"32594","W01000112",NA
"32595","W01000113",NA
"32596","W01000114",NA
"32597","W01000115",NA
"32598","W01000116",NA
"32599","W01000117",NA
"32600","W01000118",NA
"32601","W01000119",NA
"32602","W01000120",NA
"32603","W01000121",NA
"32604","W01000122",NA
"32605","W01000123",NA
"32606","W01000124",NA
"32607","W01000125",NA
"32608","W01000126",NA
"32609","W01000127",NA
"32610","W01000128",NA
"32611","W01000129",NA
"32612","W01000130",NA
"32613","W01000131",NA
"32614","W01000132",NA
